triplet_id,relation_family,condition,anchor_hash,anchor_url,anchor_caption,positive_hash,positive_url,positive_caption,negative_hash,negative_url,negative_caption
conflict_comp_f9575588_e710eb7f,compositional_formation,conflict,f9575588fb765aac970bc1766efd47f6,https://i.pinimg.com/736x/44/d2/bd/44d2bd716582c8f399f6a0a51bce66d4.jpg,Artistic arrangements of {Fruit} and {Vegetables} shaped into the forms of various {Characters}.,df567ccf0076cfe15dc758ce5179fc77,https://img.freepik.com/free-photo/coffee-grains-heart-form_23-2147896434.jpg?size=626&ext=jpg,Creative use of {Objects} to form a {Shape}.,e710eb7f719dfdce8c721e39e1344b95,https://img.freepik.com/free-vector/fitness-vegetables-cartoon-characters_204595-327.jpg?size=626&ext=jpg,"Creative illustrations of {Vegetables} engaging in various {Activities}, showcasing unique interactions with objects like {Exercise Equipment} and {Sports}."
conflict_temp_f55b60c9_fe5f295c,temporal_transformation,conflict,f55b60c9a935834ea147badeb2553e73,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bae76985-7a1a-49e4-b25f-b851e73cd15d/dchzfag-50188a71-a559-455f-9ba0-9d12218df60a.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9iYWU3Njk4NS03YTFhLTQ5ZTQtYjI1Zi1iODUxZTczY2QxNWQvZGNoemZhZy01MDE4OGE3MS1hNTU5LTQ1NWYtOWJhMC05ZDEyMjE4ZGY2MGEucG5nIn1dXX0.f86XCIV_hnnE8LWksDCYsNW5Pk8Tc7iep4er-xnHpAA,"Follow the detailed development of {Subject} as it progresses from rough sketches to polished final art, incorporating fine details and precise proportions.",f910f8cd550d71199357803316171d8e,https://s.hdnux.com/photos/33/73/21/7320648/3/920x920.jpg,"Visual representation of the {Cycle} of the {Object}, showcasing the sequence of phases or transformations step by step.",fe5f295c87c466df6e471eea9d2e313f,https://ae01.alicdn.com/kf/HTB16MyQPVXXXXbsXVXXq6xXFXXXy/Custom-3D-Wall-Murals-Wallpaper-3D-Stereoscopic-White-Horse-Brick-Wall-Art-Mural-Living-Room-Bedroom.jpg,"""{Animal} breaking through a {Surface/Mural} and entering a new {Environment/Scene}"""
conflict_temp_f55b60c9_ee5703f7,temporal_transformation,conflict,f55b60c9a935834ea147badeb2553e73,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bae76985-7a1a-49e4-b25f-b851e73cd15d/dchzfag-50188a71-a559-455f-9ba0-9d12218df60a.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9iYWU3Njk4NS03YTFhLTQ5ZTQtYjI1Zi1iODUxZTczY2QxNWQvZGNoemZhZy01MDE4OGE3MS1hNTU5LTQ1NWYtOWJhMC05ZDEyMjE4ZGY2MGEucG5nIn1dXX0.f86XCIV_hnnE8LWksDCYsNW5Pk8Tc7iep4er-xnHpAA,"Follow the detailed development of {Subject} as it progresses from rough sketches to polished final art, incorporating fine details and precise proportions.",f910f8cd550d71199357803316171d8e,https://s.hdnux.com/photos/33/73/21/7320648/3/920x920.jpg,"Visual representation of the {Cycle} of the {Object}, showcasing the sequence of phases or transformations step by step.",ee5703f7c56b8022166f393e7143a421,https://ae01.alicdn.com/kf/HTB1sTQXLFXXXXalXXXXq6xXFXXXr/1-set-Wooden-Craft-Deer-Display-Furniture-Drawer-Wardrobe-For-Home-Study-Decoration-TM002M-Green-Black.jpg,"A unique {Animal} design crafted from wooden panels, featuring integrated {Drawers} for practicality."
conflict_comp_f3c9463a_fafba6a6,compositional_formation,conflict,f3c9463ad33ca289567c0c759a4f3a84,https://d2c5oomqu2hs08.cloudfront.net/wp-content/uploads/2018/02/cactus-1-web.jpg,A creative arrangement of {Balloon} shaped like a {Object}.,f54e3fefe4206f79a3b37bfac1db08c8,https://img2.goodfon.com/wallpaper/big/b/26/fon-trava-listya-cvety-belye.jpg,A creative display of {Flowers} forming a {Symbol}.,fafba6a66cf67dfc260e01ddaf157b40,https://img.freepik.com/free-photo/ball-floating-around-podium-pastel-pink-background-product-presentation-advertising-3d-rendering_34478-308.jpg?size=626&ext=jpg,"A visual representation of {Object} interacting with {Floating Elements}, emphasizing the concept of {Action}."
conflict_comp_f3c9463a_f8a6c5cb,compositional_formation,conflict,f3c9463ad33ca289567c0c759a4f3a84,https://d2c5oomqu2hs08.cloudfront.net/wp-content/uploads/2018/02/cactus-1-web.jpg,A creative arrangement of {Balloon} shaped like a {Object}.,f54e3fefe4206f79a3b37bfac1db08c8,https://img2.goodfon.com/wallpaper/big/b/26/fon-trava-listya-cvety-belye.jpg,A creative display of {Flowers} forming a {Symbol}.,f8a6c5cbf5bf73168b9d24964898fafa,https://www.thisiscolossal.com/wp-content/uploads/2012/03/ana-4.jpg,"Creative depictions of {Object} that mimic motion, showing the trajectory of {Objects} as they interact with each other in a visual way."
conflict_temp_df060e26_ef9cce39,temporal_transformation,conflict,df060e263ffcb757d257f8e7e61aaad4,http://d2jv9003bew7ag.cloudfront.net/uploads/8613006112007329-450x404.jpg,"Step-by-step {Process} presented through four sequential stages: {Initial State}, {Transformation 1}, {Transformation 2}, {Final Outcome}, highlighted by evolving {Details} and {Textures}.",e0077c41c38d5e6857a4d343c0cbc889,https://i0.wp.com/s2.storage.snapzu.com/b8/2d/a3/45/Maternitus/snaps/a4/7e/185241/thumbs/61bb37facb6d21a1_fpi_large.jpg,"A transformation story of {Subject} from its initial state to a refined, enhanced version, emphasizing changes in {Appearance}, {Design}, or {Function}.",ef9cce39539e6545635d41013855be35,https://cdn.mycrafts.com/i/1/7/3/how-to-draw-a-room-in-1-point-hJhR-m.jpg,A one-point perspective drawing showcasing {Drawing} with depth and realistic proportions using {Tools} and {Paper}.
conflict_temp_ed83ebbc_e310096e,temporal_transformation,conflict,ed83ebbc55d3e4338818b3dbb02fe695,https://i.dailymail.co.uk/i/pix/2017/10/18/21/4577E3A800000578-0-image-a-108_1508356961338.jpg,The transformation of {Animal} from its original state to a clean and polished appearance through grooming.,ee75ff67be9685d5e0f8f83c519954c1,https://us.123rf.com/450wm/holwichaikawee/holwichaikawee1712/holwichaikawee171200009/91346811-l-albero-che-cresce-sulle-monete-di-un-dollaro-ha-sistemato-come-grafico-sulla-tavola-di-legno-con-i.jpg?ver=6,"Visual representation of {Growth} where {Objects} accumulate gradually, symbolizing {Progress} in stages.",e310096e987b7283538ff61200a6190a,https://us.123rf.com/450wm/adogslifephoto/adogslifephoto1504/adogslifephoto150400052/38566089-closeup-photo-of-a-cute-dog-wearing-christmas-reindeer-antlers.jpg?ver=6,Animals adorned with {Reindeer Antlers} to represent {Seasonal or Festive Theme}.
conflict_temp_ed83ebbc_f9a513c1,temporal_transformation,conflict,ed83ebbc55d3e4338818b3dbb02fe695,https://i.dailymail.co.uk/i/pix/2017/10/18/21/4577E3A800000578-0-image-a-108_1508356961338.jpg,The transformation of {Animal} from its original state to a clean and polished appearance through grooming.,ee75ff67be9685d5e0f8f83c519954c1,https://us.123rf.com/450wm/holwichaikawee/holwichaikawee1712/holwichaikawee171200009/91346811-l-albero-che-cresce-sulle-monete-di-un-dollaro-ha-sistemato-come-grafico-sulla-tavola-di-legno-con-i.jpg?ver=6,"Visual representation of {Growth} where {Objects} accumulate gradually, symbolizing {Progress} in stages.",f9a513c153a0dbecd1973de3a55e70ea,https://4.bp.blogspot.com/-X751b7p8bsU/VN8KNc-5Q9I/AAAAAAAAOpk/T-xSSoKP2WE/s1600/Roxy%2Bwith%2Bher%2Bpainting.jpg,Side-by-side view of the real {Subject} and their {Portrait/Representation} on canvas.
conflict_temp_ed83ebbc_e939f507,temporal_transformation,conflict,ed83ebbc55d3e4338818b3dbb02fe695,https://i.dailymail.co.uk/i/pix/2017/10/18/21/4577E3A800000578-0-image-a-108_1508356961338.jpg,The transformation of {Animal} from its original state to a clean and polished appearance through grooming.,ee75ff67be9685d5e0f8f83c519954c1,https://us.123rf.com/450wm/holwichaikawee/holwichaikawee1712/holwichaikawee171200009/91346811-l-albero-che-cresce-sulle-monete-di-un-dollaro-ha-sistemato-come-grafico-sulla-tavola-di-legno-con-i.jpg?ver=6,"Visual representation of {Growth} where {Objects} accumulate gradually, symbolizing {Progress} in stages.",e939f5076e4f65fbe99e44e175df3b76,https://lh3.googleusercontent.com/dVJ9Z1-J2nmgZs66oKz3RSyf3fUJvL54ei5gRI2Zt-Qr3e0NXaU0YzWq5SoEL3ANfOmH0E-dm7R0OjBRct-Uyb4=s270-c,Two {Animals} riding on a {Watercraft} in the waves of the ocean.
conflict_temp_e64769e2_ef958172,temporal_transformation,conflict,e64769e22e0a62fe6aa93b7798cef8f4,http://sensiblysara.com/wp-content/uploads/2016/12/2-ingredient-biscuits.jpg,"Detailed process of crafting {Food Item} with {Ingredients} and {Tools}, progressing from {Ingredient Combination} to {Final Product}.",e662ccd0b2764ab04d4b4ac5d7f3d24f,https://lovingitvegan.com/wp-content/uploads/2020/12/Vegan-Ginger-Cookies-Collage-2.jpg,"Visual representation of the {Process} of making {Food Item} from {Raw Material}, illustrating each stage with {Ingredients}, {Tools}, and {Environment}.",ef958172d693489727ea59ad947aea84,https://connieselleccablog.files.wordpress.com/2016/06/peanut-butter-and-grapes-wp.jpg?w=529,Creative presentation of {Food Item 1} and {Food Item 2} to resemble a {Shape}.
conflict_temp_e64769e2_e1b9b00d,temporal_transformation,conflict,e64769e22e0a62fe6aa93b7798cef8f4,http://sensiblysara.com/wp-content/uploads/2016/12/2-ingredient-biscuits.jpg,"Detailed process of crafting {Food Item} with {Ingredients} and {Tools}, progressing from {Ingredient Combination} to {Final Product}.",e662ccd0b2764ab04d4b4ac5d7f3d24f,https://lovingitvegan.com/wp-content/uploads/2020/12/Vegan-Ginger-Cookies-Collage-2.jpg,"Visual representation of the {Process} of making {Food Item} from {Raw Material}, illustrating each stage with {Ingredients}, {Tools}, and {Environment}.",e1b9b00d7ccd76702744832c98fb8e78,https://www.furilia.com/wp-content/uploads/2019/02/1549721421_956_Lion-Face-Pancake-For-Kids.jpg,A playful arrangement of {Food Items} shaped like a {Object}.
conflict_temp_e64769e2_df6db38e,temporal_transformation,conflict,e64769e22e0a62fe6aa93b7798cef8f4,http://sensiblysara.com/wp-content/uploads/2016/12/2-ingredient-biscuits.jpg,"Detailed process of crafting {Food Item} with {Ingredients} and {Tools}, progressing from {Ingredient Combination} to {Final Product}.",e662ccd0b2764ab04d4b4ac5d7f3d24f,https://lovingitvegan.com/wp-content/uploads/2020/12/Vegan-Ginger-Cookies-Collage-2.jpg,"Visual representation of the {Process} of making {Food Item} from {Raw Material}, illustrating each stage with {Ingredients}, {Tools}, and {Environment}.",df6db38edb975f96046c8125ef475fa4,https://assets3.thrillist.com/v1/image/2423442/414x310/crop;jpeg_quality=60;progressive.jpg,A visual display of {Object} designed with a mix of {Variation} and {Theme}.
conflict_temp_f910f8cd_e63f6a21,temporal_transformation,conflict,f910f8cd550d71199357803316171d8e,https://s.hdnux.com/photos/33/73/21/7320648/3/920x920.jpg,"Visual representation of the {Cycle} of the {Object}, showcasing the sequence of phases or transformations step by step.",fd170b47807317844cf1df55b1bce272,https://us.123rf.com/450wm/beaubelle/beaubelle1509/beaubelle150900004/44846317-%E7%94%9F%E5%91%BD%E3%81%AE%E6%A8%B9%E3%80%81%E3%83%8F%E3%83%BC%E3%83%88%E5%BD%A2%E3%81%AE%E6%9E%9D%E3%81%A8%E6%A0%B9.jpg?ver=6,"Artwork showing {Tree} with heart-shaped {Leaves} and {Roots}, symbolizing {Love} and {Growth}.",e63f6a2185c0dbf25915cd30dbd8f418,https://www.thoughtco.com/thmb/PmAWM3aTzS-GZi6YvtwOTooHp_0=/768x0/filters:no_upscale():max_bytes(150000):strip_icc()/Apollo8-earthrise-clr-3000-3x2Nasa-5a92e427ff1b780037f909f7.jpg,"The {Celestial Body} captured from the vantage point of the {Spacecraft}, with a backdrop of the {Black Sky}."
conflict_temp_e91c016d_f84e693f,temporal_transformation,conflict,e91c016d738c8981682a96d5d19a8ffc,https://us.123rf.com/450wm/yderbisheva/yderbisheva2012/yderbisheva201200010/160438373-watercolor-cocoa-set-with-leaves-hand-painted-gold-linear-fruits-isolated-on-white-background-autumn.jpg?ver=6,"A detailed view of the life cycle of a {Plant}, highlighting its {Seed}, {Sprout}, {Leaves}, and {Flower/Bloom} stages.",ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,f84e693f9be137de582463b538a9a065,https://us.123rf.com/450wm/maritime/maritime1604/maritime160400049/55599107-birch-leaf-isolated-elements-for-design-on-a-white-background-vector-set-hand-drawn-illustration.jpg?ver=6,"Different styles and shades of {Object} are displayed, ranging from solid colors to detailed outlines and bold silhouettes."
conflict_temp_e91c016d_f8ae57be,temporal_transformation,conflict,e91c016d738c8981682a96d5d19a8ffc,https://us.123rf.com/450wm/yderbisheva/yderbisheva2012/yderbisheva201200010/160438373-watercolor-cocoa-set-with-leaves-hand-painted-gold-linear-fruits-isolated-on-white-background-autumn.jpg?ver=6,"A detailed view of the life cycle of a {Plant}, highlighting its {Seed}, {Sprout}, {Leaves}, and {Flower/Bloom} stages.",ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,f8ae57beb301f3c302361044d6a89e49,https://us.123rf.com/450wm/claudiodivizia/claudiodivizia0912/claudiodivizia091200857/6136627-collage-of-food-isolated-over-white-background.jpg?ver=6,"An assortment of diverse {Food Items} organized by {Type}, {Ingredient}, or {Theme}."
conflict_temp_e91c016d_ecf449c9,temporal_transformation,conflict,e91c016d738c8981682a96d5d19a8ffc,https://us.123rf.com/450wm/yderbisheva/yderbisheva2012/yderbisheva201200010/160438373-watercolor-cocoa-set-with-leaves-hand-painted-gold-linear-fruits-isolated-on-white-background-autumn.jpg?ver=6,"A detailed view of the life cycle of a {Plant}, highlighting its {Seed}, {Sprout}, {Leaves}, and {Flower/Bloom} stages.",ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,ecf449c9866dc5eb843a212c3f49ccc9,https://us.123rf.com/450wm/blulilues/blulilues1603/blulilues160300006/53276138-vector-image--a-set-of-products-for-the-preparation-of-national-soup-is-borscht.jpg?ver=6,The creation of {Food} through the combination of {Raw Ingredients} in a {Cooking Process}.
conflict_temp_e0077c41_eb354b76,temporal_transformation,conflict,e0077c41c38d5e6857a4d343c0cbc889,https://i0.wp.com/s2.storage.snapzu.com/b8/2d/a3/45/Maternitus/snaps/a4/7e/185241/thumbs/61bb37facb6d21a1_fpi_large.jpg,"A transformation story of {Subject} from its initial state to a refined, enhanced version, emphasizing changes in {Appearance}, {Design}, or {Function}.",e0fa6b5ae10efedbd0d7132ab05cf39f,https://images-na.ssl-images-amazon.com/images/I/417Dc3ix1yL._SL480_.jpg,"A series of images showcasing {Action} performed by a {Person} with a {Object}, highlighting the progression of {Motion}.",eb354b7696549fd097a044a80db7828f,https://cdn.shopify.com/s/files/1/0027/3229/4213/products/Doors_Collage_label_resized_grande.jpg?v=1613197726,"A collection of diverse {Objects} highlighting unique designs, patterns, and tones in an artistic arrangement."
conflict_temp_e0077c41_ea131676,temporal_transformation,conflict,e0077c41c38d5e6857a4d343c0cbc889,https://i0.wp.com/s2.storage.snapzu.com/b8/2d/a3/45/Maternitus/snaps/a4/7e/185241/thumbs/61bb37facb6d21a1_fpi_large.jpg,"A transformation story of {Subject} from its initial state to a refined, enhanced version, emphasizing changes in {Appearance}, {Design}, or {Function}.",e0fa6b5ae10efedbd0d7132ab05cf39f,https://images-na.ssl-images-amazon.com/images/I/417Dc3ix1yL._SL480_.jpg,"A series of images showcasing {Action} performed by a {Person} with a {Object}, highlighting the progression of {Motion}.",ea131676b6beb34de454ae471060899b,https://forestwoodfolkart.files.wordpress.com/2016/10/p1000902-2.jpg,"Reflective water surfaces highlight symmetrical arrangements of {Buildings} in a row, producing clean and mirrored designs."
conflict_temp_f37aebc5_e2840d4f,temporal_transformation,conflict,f37aebc58e6f499c7b3bdf740e730ca1,https://us.123rf.com/450wm/mathisa/mathisa1606/mathisa160600092/60898309-isolated-five-bar-swordtail-butterfly-life-cycle-antiphates-pompilius-on-twig-with-clipping-path.jpg?ver=6,"The life cycle of a {Insect}, showcasing its development from a {larva} through metamorphosis to a fully formed {adult}.",f55b60c9a935834ea147badeb2553e73,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bae76985-7a1a-49e4-b25f-b851e73cd15d/dchzfag-50188a71-a559-455f-9ba0-9d12218df60a.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9iYWU3Njk4NS03YTFhLTQ5ZTQtYjI1Zi1iODUxZTczY2QxNWQvZGNoemZhZy01MDE4OGE3MS1hNTU5LTQ1NWYtOWJhMC05ZDEyMjE4ZGY2MGEucG5nIn1dXX0.f86XCIV_hnnE8LWksDCYsNW5Pk8Tc7iep4er-xnHpAA,"Follow the detailed development of {Subject} as it progresses from rough sketches to polished final art, incorporating fine details and precise proportions.",e2840d4faae37e2a68fbab19e7630b62,https://i.pinimg.com/736x/a1/f3/81/a1f3819f67554ec2b06381624c8ca11a.jpg,Unique artistic creations made from {Materials} to mimic imaginative {Animals}.
conflict_temp_f37aebc5_e1644c03,temporal_transformation,conflict,f37aebc58e6f499c7b3bdf740e730ca1,https://us.123rf.com/450wm/mathisa/mathisa1606/mathisa160600092/60898309-isolated-five-bar-swordtail-butterfly-life-cycle-antiphates-pompilius-on-twig-with-clipping-path.jpg?ver=6,"The life cycle of a {Insect}, showcasing its development from a {larva} through metamorphosis to a fully formed {adult}.",f55b60c9a935834ea147badeb2553e73,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bae76985-7a1a-49e4-b25f-b851e73cd15d/dchzfag-50188a71-a559-455f-9ba0-9d12218df60a.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9iYWU3Njk4NS03YTFhLTQ5ZTQtYjI1Zi1iODUxZTczY2QxNWQvZGNoemZhZy01MDE4OGE3MS1hNTU5LTQ1NWYtOWJhMC05ZDEyMjE4ZGY2MGEucG5nIn1dXX0.f86XCIV_hnnE8LWksDCYsNW5Pk8Tc7iep4er-xnHpAA,"Follow the detailed development of {Subject} as it progresses from rough sketches to polished final art, incorporating fine details and precise proportions.",e1644c0337b88924fc56eef4638c1f91,https://pix.avax.news/avaxnews/be/1a/00011abe_medium.jpeg,Artistic depictions of {Animal} creatively fused with everyday {Objects} into one-of-a-kind designs.
conflict_temp_fd170b47_f84e693f,temporal_transformation,conflict,fd170b47807317844cf1df55b1bce272,https://us.123rf.com/450wm/beaubelle/beaubelle1509/beaubelle150900004/44846317-%E7%94%9F%E5%91%BD%E3%81%AE%E6%A8%B9%E3%80%81%E3%83%8F%E3%83%BC%E3%83%88%E5%BD%A2%E3%81%AE%E6%9E%9D%E3%81%A8%E6%A0%B9.jpg?ver=6,"Artwork showing {Tree} with heart-shaped {Leaves} and {Roots}, symbolizing {Love} and {Growth}.",fec41d2a8ae1a3702dd12e0ab695cdaa,https://piximus.net/media2/48647/thumb_fw.jpg,Before-and-after portrayal of {Animal} showcasing their transformation from {Environment/Condition 1} to {Environment/Condition 2}.,f84e693f9be137de582463b538a9a065,https://us.123rf.com/450wm/maritime/maritime1604/maritime160400049/55599107-birch-leaf-isolated-elements-for-design-on-a-white-background-vector-set-hand-drawn-illustration.jpg?ver=6,"Different styles and shades of {Object} are displayed, ranging from solid colors to detailed outlines and bold silhouettes."
conflict_temp_fd170b47_ef99b0d4,temporal_transformation,conflict,fd170b47807317844cf1df55b1bce272,https://us.123rf.com/450wm/beaubelle/beaubelle1509/beaubelle150900004/44846317-%E7%94%9F%E5%91%BD%E3%81%AE%E6%A8%B9%E3%80%81%E3%83%8F%E3%83%BC%E3%83%88%E5%BD%A2%E3%81%AE%E6%9E%9D%E3%81%A8%E6%A0%B9.jpg?ver=6,"Artwork showing {Tree} with heart-shaped {Leaves} and {Roots}, symbolizing {Love} and {Growth}.",fec41d2a8ae1a3702dd12e0ab695cdaa,https://piximus.net/media2/48647/thumb_fw.jpg,Before-and-after portrayal of {Animal} showcasing their transformation from {Environment/Condition 1} to {Environment/Condition 2}.,ef99b0d40cc703687e90a4383c2e66ec,http://us.123rf.com/450wm/jordygraph/jordygraph1305/jordygraph130500038/19900109-tree-in-the-shape-of-heart-hit-from-a-lightning.jpg,A {Tree} shaped like a {Symbol} in a {Background} setting.
conflict_temp_ea7b1312_e9b34df4,temporal_transformation,conflict,ea7b131201f4ec87f23caade7326f630,https://images.squarespace-cdn.com/content/v1/566763bf25981d4412e0f3ff/1458608823753-L5ATZQL34ALWBSR2D08J/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/Munny+13,"Hand-drawn design for {Character/Object} transformed into a physical prototype, displayed alongside its sketch.",ebb0a441f27c21308e90b6f3f9ab0d3f,http://1tb.favim.com/preview/7/763/7632/76327/7632706.jpg,"The transformation of {Ingredient} into {Product} shown through stages: {Raw Material}, {Processed Form}, {Finished Item}",e9b34df47d5603d8e1219d9fc02039f1,https://p1.liveauctioneers.com/1221/131746/67098102_1_x.jpg?version=1544025970&amp;format=pjpg&amp;auto=webp&amp;quality=50,Creative representation of {Human Characters} interacting with {Animals} in artistic and imaginative styles.
conflict_temp_ea7b1312_f104ebeb,temporal_transformation,conflict,ea7b131201f4ec87f23caade7326f630,https://images.squarespace-cdn.com/content/v1/566763bf25981d4412e0f3ff/1458608823753-L5ATZQL34ALWBSR2D08J/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/Munny+13,"Hand-drawn design for {Character/Object} transformed into a physical prototype, displayed alongside its sketch.",ebb0a441f27c21308e90b6f3f9ab0d3f,http://1tb.favim.com/preview/7/763/7632/76327/7632706.jpg,"The transformation of {Ingredient} into {Product} shown through stages: {Raw Material}, {Processed Form}, {Finished Item}",f104ebebe210b9a7cb9addedc0d03100,https://i.imgur.com/JDQTAr.jpg,A unique design showing {Animal 1} with its head merged into the body of {Animal 2}.
conflict_temp_ea142066_fe4867b5,temporal_transformation,conflict,ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,ea7b131201f4ec87f23caade7326f630,https://images.squarespace-cdn.com/content/v1/566763bf25981d4412e0f3ff/1458608823753-L5ATZQL34ALWBSR2D08J/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/Munny+13,"Hand-drawn design for {Character/Object} transformed into a physical prototype, displayed alongside its sketch.",fe4867b5ea44175f71d90824f3524789,https://cdn.shopify.com/s/files/1/0023/8950/8132/products/PVC_Grey_Gradient_cropped_450x.jpg?v=1539704958,"Innovative {Object} designed for holding {Flower}, showcasing a unique design and artistic flair."
conflict_temp_ea142066_e995bf12,temporal_transformation,conflict,ea1420666aa1e3fa5fb6b25561688fff,https://coolcreativity.com/wp-content/uploads/2014/05/egg-carton-flower-f.jpg,Step-by-step guide on transforming {Recycled Material} into an elegant {Object}.,ea7b131201f4ec87f23caade7326f630,https://images.squarespace-cdn.com/content/v1/566763bf25981d4412e0f3ff/1458608823753-L5ATZQL34ALWBSR2D08J/ke17ZwdGBToddI8pDm48kFQQgP34qnCpeHaeAOzTt7pZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PICHnXC1b9smDvYLPdL-DS7U1pkhCtl83kemXd5r3C5ngKMshLAGzx4R3EDFOm1kBS/Munny+13,"Hand-drawn design for {Character/Object} transformed into a physical prototype, displayed alongside its sketch.",e995bf12825a7c078c81d0285370e5c9,https://blog.medillsb.com/wp-content/uploads/2019/07/step-by-step-everlasting-sweet-pea-botanical-illustration-3.jpg,"""Process of drawing and coloring a detailed {Subject} using a reference {Object} for precise details."""
conflict_comp_df567ccf_ef99b0d4,compositional_formation,conflict,df567ccf0076cfe15dc758ce5179fc77,https://img.freepik.com/free-photo/coffee-grains-heart-form_23-2147896434.jpg?size=626&ext=jpg,Creative use of {Objects} to form a {Shape}.,e255b2c5d74978e6e5e70df7e43836d0,https://img1.etsystatic.com/203/0/5236506/il_340x270.1263092685_78ni.jpg,A heart-shaped arrangement made with {Objects} of different {Colors} and {Shapes}.,ef99b0d40cc703687e90a4383c2e66ec,http://us.123rf.com/450wm/jordygraph/jordygraph1305/jordygraph130500038/19900109-tree-in-the-shape-of-heart-hit-from-a-lightning.jpg,A {Tree} shaped like a {Symbol} in a {Background} setting.
